"Candidates.Name"	"Zubair.Alam"	"Tasleem.Uddin"	"Mohammad.Asrarul.Haque"	"Syed.Mahmood.Ashraf"	"Tamajul.Ali"	"Mohammad.Khashiur.Rahman"	"Mohammad.Nissar.Alam"	"Rajit.Podar"	"Abdul.Rajjak.urf.Kal"	"Abhinav.Modi"	"Asgar.Malik"	"Chotay.Lal.Mahto"	"Md..Taslimuddin"	"Total"
"1"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	"187"	"5"	"53"	"151"	"59"	"1"	"7"	"3"	"0"	"1"	"1"	"1"	"0"	"5"	"287"
"205"	"188"	"9"	"20"	"465"	"16"	"1"	"8"	"5"	"0"	"4"	"0"	"0"	"4"	"13"	"545"
"206"	"189"	"7"	"130"	"192"	"31"	"2"	"13"	"1"	"3"	"0"	"0"	"3"	"1"	"1"	"384"
"207"	"190"	"14"	"47"	"260"	"151"	"7"	"9"	"20"	"2"	"3"	"2"	"4"	"2"	"7"	"528"
"208"	"191"	"0"	"12"	"156"	"179"	"7"	"2"	"16"	"2"	"0"	"2"	"0"	"1"	"3"	"380"
"209"	"192"	"21"	"37"	"412"	"109"	"4"	"10"	"33"	"3"	"3"	"3"	"3"	"3"	"6"	"647"
"210"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul
Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal
Mahto"	"Md.
Taslimuddin"	"Total"
"211"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"212"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"213"	"193"	"2"	"25"	"132"	"67"	"2"	"2"	"5"	"1"	"1"	"0"	"0"	"0"	"2"	"239"
"214"	"194"	"4"	"4"	"153"	"26"	"2"	"2"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"200"
"215"	"195"	"6"	"14"	"306"	"28"	"5"	"4"	"5"	"2"	"2"	"1"	"1"	"3"	"4"	"381"
"216"	"196"	"3"	"7"	"430"	"11"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"2"	"5"	"464"
"217"	"197"	"23"	"31"	"389"	"23"	"1"	"8"	"4"	"2"	"2"	"1"	"0"	"0"	"0"	"484"
"218"	"198"	"4"	"10"	"193"	"113"	"5"	"4"	"19"	"2"	"1"	"0"	"1"	"4"	"4"	"360"
"219"	"199"	"2"	"6"	"507"	"46"	"0"	"2"	"4"	"1"	"0"	"1"	"1"	"0"	"11"	"581"
"220"	"200"	"9"	"118"	"210"	"13"	"1"	"6"	"3"	"2"	"0"	"3"	"0"	"4"	"4"	"373"
"221"	"201"	"10"	"15"	"268"	"44"	"3"	"4"	"7"	"3"	"0"	"2"	"2"	"0"	"5"	"363"
"222"	"202"	"3"	"30"	"147"	"60"	"1"	"1"	"11"	"1"	"1"	"2"	"1"	"4"	"4"	"266"
"223"	"203"	"5"	"49"	"267"	"61"	"3"	"5"	"7"	"2"	"2"	"1"	"1"	"3"	"0"	"406"
"224"	"204"	"13"	"18"	"413"	"60"	"5"	"8"	"6"	"2"	"5"	"1"	"1"	"3"	"7"	"542"
"225"	"205"	"6"	"48"	"246"	"67"	"2"	"7"	"3"	"3"	"3"	"4"	"1"	"2"	"1"	"393"
"226"	"206"	"10"	"28"	"594"	"48"	"3"	"10"	"7"	"3"	"4"	"7"	"2"	"10"	"17"	"743"
"227"	"207"	"21"	"211"	"329"	"48"	"1"	"11"	"6"	"3"	"1"	"3"	"1"	"7"	"6"	"648"
"228"	"208"	"23"	"194"	"301"	"28"	"2"	"9"	"5"	"3"	"0"	"2"	"4"	"4"	"0"	"575"
"229"	"209"	"8"	"73"	"212"	"153"	"4"	"6"	"19"	"0"	"1"	"2"	"3"	"1"	"4"	"486"
"230"	"210"	"25"	"187"	"248"	"29"	"1"	"2"	"5"	"1"	"2"	"3"	"2"	"2"	"4"	"511"
"231"	"211"	"4"	"303"	"99"	"14"	"0"	"2"	"3"	"2"	"0"	"1"	"0"	"5"	"0"	"433"
"232"	"212"	"31"	"92"	"532"	"36"	"2"	"5"	"7"	"1"	"1"	"0"	"2"	"3"	"5"	"717"
"233"	"213"	"5"	"81"	"380"	"40"	"4"	"6"	"4"	"1"	"1"	"2"	"2"	"5"	"8"	"539"
"234"	"214"	"4"	"72"	"108"	"70"	"3"	"1"	"12"	"3"	"1"	"2"	"2"	"5"	"6"	"289"
"235"	"215"	"13"	"106"	"109"	"18"	"2"	"5"	"4"	"0"	"1"	"0"	"1"	"1"	"0"	"260"
"236"	"216"	"11"	"33"	"245"	"48"	"4"	"6"	"4"	"3"	"5"	"1"	"6"	"5"	"5"	"376"
"237"	"Total:"	"2327"	"16335"	"50668"	"21951"	"687"	"1605"	"3748"	"659"	"499"	"498"	"521"	"793"	"1134"	"101425"
"238"	"Place:                                                                                                                                                                                                                                 Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"239"	"ParliamentConstituency :10---KISHANGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	"Date: 27/08/2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
