"Candidates.Name"	"Zubair.Alam"	"Tasleem.Uddin"	"Mohammad.Asrarul.Haque"	"Syed.Mahmood.Ashraf"	"Tamajul.Ali"	"Mohammad.Khashiur.Rahman"	"Mohammad.Nissar.Alam"	"Rajit.Podar"	"Abdul.Rajjak.urf.Kal"	"Abhinav.Modi"	"Asgar.Malik"	"Chotay.Lal.Mahto"	"Md..Taslimuddin"	"Total"
"1"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"204"	"187"	"4"	"58"	"22"	"65"	"0"	"7"	"10"	"3"	"1"	"1"	"4"	"4"	"1"	"180"
"205"	"188"	"1"	"56"	"57"	"171"	"3"	"4"	"16"	"2"	"0"	"7"	"5"	"3"	"5"	"330"
"206"	"189"	"0"	"45"	"33"	"225"	"6"	"5"	"13"	"3"	"1"	"0"	"3"	"2"	"1"	"337"
"207"	"190"	"6"	"73"	"197"	"209"	"4"	"10"	"37"	"6"	"5"	"3"	"10"	"13"	"12"	"585"
"208"	"191"	"6"	"84"	"77"	"138"	"4"	"8"	"33"	"3"	"2"	"4"	"4"	"8"	"4"	"375"
"209"	"192"	"6"	"122"	"114"	"81"	"4"	"8"	"9"	"2"	"2"	"0"	"1"	"3"	"2"	"354"
"210"	"Candidates Name"	"Zubair Alam"	"Tasleem Uddin"	"Mohammad Asrarul Haque"	"Syed Mahmood
Ashraf"	"Tamajul Ali"	"Mohammad Khashiur
Rahman"	"Mohammad Nissar Alam"	"Rajit Podar"	"Abdul Rajjak urf Kal"	"Abhinav Modi"	"Asgar Malik"	"Chotay Lal Mahto"	"Md.
Taslimuddin"	"Total"
"211"	"Booth No"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"212"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"
"213"	"193"	"34"	"191"	"270"	"103"	"9"	"18"	"31"	"4"	"4"	"8"	"3"	"6"	"7"	"688"
"214"	"194"	"7"	"145"	"175"	"44"	"2"	"6"	"9"	"1"	"1"	"5"	"2"	"4"	"5"	"406"
"215"	"195"	"8"	"74"	"256"	"116"	"8"	"14"	"16"	"5"	"4"	"8"	"4"	"7"	"11"	"531"
"216"	"196"	"6"	"43"	"154"	"107"	"3"	"11"	"8"	"0"	"2"	"3"	"2"	"3"	"2"	"344"
"217"	"197"	"12"	"41"	"144"	"124"	"2"	"3"	"7"	"1"	"2"	"4"	"3"	"1"	"7"	"351"
"218"	"198"	"13"	"95"	"143"	"70"	"5"	"7"	"7"	"2"	"3"	"2"	"3"	"5"	"8"	"363"
"219"	"199"	"5"	"48"	"88"	"111"	"3"	"4"	"9"	"2"	"5"	"2"	"5"	"9"	"11"	"302"
"220"	"Total:"	"2310"	"30451"	"15865"	"34011"	"689"	"1182"	"4959"	"646"	"448"	"592"	"752"	"1375"	"961"	"94241"
"221"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"222"	"Date: 27/08/2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"223"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"224"	"ParliamentConstituency :10---KISHANGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
